user,default,balance,housing,loan
1235,no,1314,yes,no
1236,no,5689,no,no
1237,no,12114,no,no
1238,no,0,no,no
1239,no,2232,no,no
1240,no,11862,no,no
1241,no,127,yes,no
1242,no,2152,no,no
1243,no,3552,no,no
1244,no,1,no,no
1245,no,1872,no,no
1246,no,1341,no,no
1247,no,7702,no,no
1248,no,4657,no,no
1249,no,397,yes,yes
1250,no,0,no,no
1251,no,348,yes,yes
1252,no,2442,no,no
1253,no,1543,yes,no
1254,no,805,no,no
1255,no,2265,no,no
1256,no,312,no,no
1257,no,196,yes,yes
1258,no,620,no,no
1259,no,1714,no,no
1260,no,2416,no,no
1261,no,335,no,no
1262,no,755,yes,no
1263,no,2850,no,no
1264,no,1135,yes,no
1265,no,197,no,no
1266,no,720,no,no
1267,no,5355,no,no
1268,no,445,no,no
1269,no,5359,no,no
1270,no,1443,no,no
1271,no,4047,yes,no
1272,no,23878,no,no
1273,no,167,no,yes
1274,no,1047,no,no
1275,no,7613,no,no
1276,no,117,no,no
1277,no,2266,no,no
1278,no,558,no,no
1279,no,2509,no,no
1280,no,1808,yes,no
1281,no,1130,no,no
1282,no,653,no,no
1283,no,2021,no,no
1284,no,313,no,yes
1285,no,983,yes,no
1286,no,5561,yes,no
1287,no,8345,no,no
1288,no,1231,yes,no
1289,no,3730,yes,no
1290,no,924,no,no
1291,no,2489,yes,no
1292,no,995,no,no
1293,no,280,yes,no
1294,no,3434,no,yes
1295,no,576,no,no
1296,no,1363,no,no
1297,no,581,yes,no
1298,no,1376,yes,no
1299,no,52,yes,no
1300,no,0,yes,yes
1301,no,549,no,no
1302,no,92,no,no
1303,no,2881,no,no
1304,no,250,no,no
1305,no,602,no,no
1306,no,730,yes,no
1307,no,523,no,yes
1308,no,293,no,no
1309,no,215,no,no
1310,no,0,no,no
1311,no,42,yes,no
1312,no,316,yes,no
1313,no,4562,yes,no
1314,no,10180,no,no
1315,no,0,no,no
1316,no,281,no,no
1317,no,250,no,no
1318,no,0,no,no
1319,no,404,no,no
1320,no,506,no,no
1321,no,1097,no,no
1322,no,3698,yes,no
1323,no,883,yes,no
1324,no,2539,no,no
1325,no,2326,no,no
1326,no,811,no,no
1327,no,256,no,no
1328,no,682,no,no
1329,no,483,no,no
1330,no,1506,no,no
1331,no,575,no,no
1332,no,409,no,no
1333,no,1316,yes,no
1334,no,671,yes,no
1335,no,2351,no,no
1336,no,997,no,no
1337,no,4808,no,no
1338,no,6422,no,no
1339,no,31,no,no
1340,no,171,no,no
1341,no,2681,no,no
1342,no,-61,no,no
1343,no,8929,no,no
1344,no,715,no,no
1345,no,1058,no,no
1346,no,-34,yes,no
1347,no,258,no,no
1348,no,0,no,no
1349,no,71,no,no
1350,no,5810,no,no
1351,no,3473,no,no
1352,no,238,yes,yes
1353,no,1740,no,no
1354,no,3407,no,no
1355,no,1045,no,no
1356,no,132,no,no
1357,no,1000,yes,no
1358,no,115,no,no
1359,no,180,no,no
1360,no,201,yes,no
1361,no,8089,yes,no
1362,no,8866,no,no
1363,no,2,yes,no
1364,no,259,no,no
1365,no,1107,yes,no
1366,no,1730,no,no
1367,no,447,no,no
1368,no,2786,no,no
1369,no,10185,no,no
1370,no,978,no,no
1371,no,-130,yes,no
1372,no,3049,no,no
1373,no,11385,no,no
1374,no,46,no,no
1375,no,4126,no,no
1376,no,212,no,no
1377,no,1250,no,no
1378,no,25,yes,yes
1379,no,1277,no,no
1380,no,390,yes,no
1381,no,9601,no,no
1382,no,565,no,no
1383,no,1384,yes,no
1384,no,-522,yes,no
1385,no,9676,no,no
1386,no,134,no,no
1387,no,2143,no,no
1388,no,831,no,no
1389,no,2308,no,no
1390,no,1468,yes,no
1391,no,311,no,no
1392,no,274,no,no
1393,no,172,yes,no
1394,no,507,yes,no
1395,no,393,no,no
1396,no,-39,no,no
1397,no,1474,no,no
1398,no,471,no,yes
1399,no,3161,yes,no
1400,no,1612,yes,no
1401,no,4099,no,no
1402,no,68,no,no
1403,no,414,yes,no
1404,no,5005,no,yes
1405,no,1756,yes,no
1406,no,1613,yes,no
1407,no,3123,yes,no
1408,no,4736,yes,no
1409,no,127,yes,no
1410,no,11891,no,no
1411,no,4979,no,no
1412,no,754,no,yes
1413,no,1207,yes,no
1414,no,712,yes,yes
1415,no,297,no,no
1416,no,3676,no,no
1417,no,817,no,no
1418,no,283,no,no
1419,no,82,no,yes
1420,no,2847,no,no
1421,no,1822,yes,no
1422,no,16,yes,no
1423,no,377,no,no
1424,no,4415,yes,no
1425,no,303,yes,no
1426,no,12039,no,no
1427,no,1443,no,no
1428,no,1781,no,no
1429,no,3415,no,no
1430,no,318,yes,no
1431,no,423,no,no
1432,no,2544,no,no
1433,no,2614,no,no
1434,no,1268,yes,no
1435,no,536,yes,no
1436,no,1293,yes,no
1437,no,1377,no,no
1438,no,2580,yes,no
1439,no,314,no,yes
1440,no,206,no,no
1441,no,3286,yes,no
1442,no,803,yes,no
1443,no,719,yes,no
1444,no,898,yes,no
1445,no,332,no,no
1446,no,695,no,no
1447,no,1819,no,no
1448,no,2544,no,no
1449,no,759,yes,no
1450,no,229,yes,no
1451,no,96,yes,no
1452,no,110,yes,no
1453,no,1406,yes,yes
1454,no,0,yes,no
1455,no,2103,yes,no
1456,no,1599,yes,yes
1457,no,925,yes,no
1458,no,-3,no,no
1459,no,84,yes,no
1460,no,1367,yes,no
1461,no,703,yes,no
1462,no,0,yes,no
1463,no,2646,no,no
1464,no,572,yes,no
1465,no,107,no,no
1466,no,765,yes,yes
1467,no,-253,yes,no
1468,no,0,no,no
1469,no,2,no,no
1470,no,6,yes,no
1471,no,0,no,no
1472,no,448,no,no
1473,no,4659,no,no
1474,no,1528,no,no
1475,no,330,no,no
1476,no,731,no,no
1477,no,25,no,no
1478,no,587,no,no
1479,no,2557,yes,no
1480,no,275,no,no
1481,no,1129,yes,no
1482,no,2149,yes,no
1483,no,855,no,no
1484,no,491,yes,no
1485,no,180,no,no
1486,no,133,no,no
1487,no,649,yes,no
1488,no,1411,no,no
1489,no,11174,yes,no
1490,no,439,yes,no
1491,no,6158,yes,no
1492,no,3498,no,no
1493,no,1801,no,no
1494,no,937,no,no
1495,no,26,no,no
1496,yes,-53,yes,no
1497,no,2337,yes,no
1498,no,1762,no,no
1499,no,3469,yes,no
1500,no,545,yes,no
1501,no,3480,no,no
1502,no,183,no,no
1503,no,2416,yes,no
1504,no,424,no,no
1505,no,0,yes,no
1506,no,294,no,no
1507,no,1598,yes,yes
1508,no,268,no,no
1509,no,214,no,no
1510,no,240,yes,no
1511,no,2511,yes,no
1512,no,4596,yes,no
1513,no,1273,yes,no
1514,no,3994,no,yes
1515,no,469,no,no
1516,no,932,yes,no
1517,no,844,no,no
1518,no,471,yes,no
1519,no,63,yes,no
1520,no,-779,yes,yes
1521,no,293,yes,no
1522,no,294,yes,no
1523,no,13546,no,no
1524,no,329,yes,no
1525,no,69,yes,no
1526,no,-3058,yes,yes
1527,no,224,yes,no
1528,no,165,yes,no
1529,no,397,yes,no
1530,no,3154,yes,no
1531,no,1180,yes,no
1532,yes,-487,yes,no
1533,yes,879,yes,no
1534,no,806,no,no
1535,no,674,no,no
1536,no,0,yes,no
1537,no,323,yes,no
1538,no,921,no,no
1539,no,5303,yes,no
1540,no,0,yes,yes
1541,no,4004,no,no
1542,no,386,no,no
1543,no,284,yes,no
1544,no,-242,yes,no
1545,no,1086,yes,no
1546,no,2840,no,no
1547,no,43,yes,no
1548,no,3229,yes,no
1549,no,341,yes,yes
1550,no,0,no,no
1551,no,-19,yes,no
1552,no,243,no,no
1553,no,2575,no,no
1554,yes,105,yes,no
1555,no,0,yes,yes
1556,yes,-443,yes,yes
1557,no,1524,no,no
1558,no,1925,yes,no
1559,no,240,no,no
1560,no,387,yes,no
1561,no,13,yes,no
1562,no,3203,no,no
1563,no,606,no,no
1564,no,0,no,no
1565,no,527,no,yes
1566,no,309,no,no
1567,no,4333,no,no
1568,no,253,no,no
1569,no,6807,no,no
1570,no,83,no,no
1571,no,819,yes,no
1572,no,1968,yes,no
1573,no,136,no,no
1574,no,1995,yes,no
1575,no,285,yes,no
1576,no,621,yes,no
1577,no,597,yes,no
1578,no,0,yes,no
1579,no,1750,yes,no
1580,no,10086,no,no
1581,no,3466,no,no
1582,no,2193,no,no
1583,no,2282,no,no
1584,no,1973,no,no
1585,no,10925,no,no
1586,no,704,no,no
1587,no,9480,no,no
1588,no,3391,no,no
1589,no,1134,no,no
1590,no,6281,no,no
1591,no,123,no,yes
1592,no,8556,no,no
1593,no,0,no,no
1594,no,2,yes,yes
1595,no,1108,no,no
1596,no,212,no,no
1597,no,5110,no,no
1598,no,17,no,no
1599,no,942,no,no
1600,no,0,yes,no
1601,no,882,no,no
1602,no,81,no,no
1603,no,276,no,no
1604,no,2991,no,no
1605,no,90,yes,no
1606,no,3754,no,no
1607,no,395,yes,no
1608,no,676,yes,no
1609,no,8,no,no
1610,no,0,yes,no
1611,no,2069,no,no
1612,no,506,no,no
1613,no,8,no,no
1614,no,670,no,no
1615,no,0,yes,no
1616,no,1939,no,no
1617,no,1780,yes,no
1618,no,0,no,no
1619,no,955,no,no
1620,no,732,no,no
1621,no,2022,no,no
1622,no,4099,no,no
1623,no,4917,no,no
1624,no,2883,no,no
1625,no,1374,no,no
1626,no,398,no,no
1627,no,3027,yes,no
1628,no,2974,yes,no
1629,no,1081,no,no
1630,no,383,no,no
1631,no,3913,yes,no
1632,no,3287,no,no
1633,no,3629,no,no
1634,no,132,no,no
1635,no,726,yes,no
1636,no,149,yes,no
1637,no,640,yes,no
1638,no,7707,yes,no
1639,no,53,no,no
1640,no,15,yes,no
1641,no,242,no,no
1642,no,377,no,no
1643,no,94,no,no
1644,no,363,no,no
1645,no,1970,yes,no
1646,no,1167,yes,no
1647,no,193,no,no
1648,no,0,yes,no
1649,no,78,no,no
1650,no,1291,no,no
1651,no,1425,no,no
1652,no,3382,no,no
1653,no,5583,yes,no
1654,no,1230,yes,no
1655,no,96,no,no
1656,no,224,no,no
1657,no,0,no,no
1658,no,1730,yes,no
1659,no,697,no,no
1660,no,943,no,no
1661,no,1458,no,no
1662,no,95,yes,no
1663,no,2308,no,no
1664,no,5701,no,no
1665,no,1529,yes,no
1666,no,292,no,no
1667,no,7468,yes,yes
1668,no,1559,no,no
1669,no,1693,no,no
1670,no,757,no,no
1671,no,201,yes,no
1672,no,1070,yes,no
1673,no,1330,no,no
1674,no,314,no,no
1675,no,677,no,no
1676,no,2845,no,no
1677,no,-32,no,yes
1678,no,398,no,no
1679,no,0,no,no
1680,no,1337,no,no
1681,no,493,no,no
1682,no,1750,yes,no
1683,no,4401,no,no
1684,no,193,yes,no
1685,no,5106,no,no
1686,no,994,no,no
1687,no,1101,no,no
1688,no,129,yes,yes
1689,no,6060,yes,no
1690,no,55,no,no
1691,no,1624,no,no
1692,no,341,no,no
1693,no,2016,no,no
1694,no,255,no,no
1695,no,4684,yes,no
1696,no,1052,no,no
1697,no,1808,no,no
1698,no,3511,no,no
1699,no,518,yes,no
1700,no,227,no,no
1701,no,270,no,no
1702,no,4733,no,no
1703,no,6657,no,no
1704,no,613,no,no
1705,no,5462,no,no
1706,no,674,no,no
1707,no,364,no,no
1708,no,181,no,no
1709,no,474,no,no
1710,no,219,no,no
1711,no,86,no,no
1712,no,1170,no,no
1713,no,18,yes,yes
1714,no,197,no,no
1715,no,938,no,no
1716,no,1228,no,no
1717,no,2156,yes,no
1718,no,2408,no,no
1719,no,35,no,no
1720,no,393,yes,no
1721,no,618,no,no
1722,no,1608,no,no
1723,no,699,no,no
1724,no,5802,no,no
1725,no,2749,yes,no
1726,no,1162,no,no
1727,no,776,no,no
1728,no,1619,no,no
1729,no,139,no,no
1730,no,2816,no,no
1731,no,507,no,no
1732,no,98,no,no
1733,no,2753,no,no
1734,no,0,no,no
1735,no,498,no,no
1736,no,700,no,no
1737,no,4152,yes,no
1738,no,927,no,no
1739,no,2252,no,no
1740,no,0,no,no
1741,no,0,no,no
1742,no,728,no,no
1743,no,354,no,no
1744,no,382,no,no
1745,no,36252,yes,no
1746,no,158,no,no
1747,no,734,yes,yes
1748,no,305,no,no
1749,no,10252,no,no
1750,no,3141,no,no
1751,no,236,no,no
1752,no,5437,no,no
1753,no,133,no,no
1754,no,640,yes,no
1755,no,253,no,no
1756,no,5060,no,no
1757,no,902,yes,no
1758,no,335,no,no
1759,no,1,no,no
1760,no,1451,yes,no
1761,no,1636,yes,no
1762,no,3221,no,no
1763,no,316,no,no
1764,no,2044,yes,no
1765,no,557,no,no
1766,no,489,yes,no
1767,no,1138,no,no
1768,no,188,yes,yes
1769,no,1998,no,no
1770,no,520,yes,no
1771,no,6368,yes,no
1772,no,2666,no,no
1773,no,4182,yes,no
1774,no,3271,no,no
1775,no,163,yes,no
1776,no,1515,yes,no
1777,no,803,yes,no
1778,no,400,no,no
1779,no,2454,yes,no
1780,no,533,no,no
1781,no,2352,no,no
1782,no,9367,no,no
1783,no,237,yes,no
1784,no,444,no,no
1785,no,9407,no,no
1786,no,387,no,no
1787,no,2971,no,no
1788,no,2643,no,no
1789,no,261,no,no
1790,no,514,no,no
1791,no,5872,yes,no
1792,no,-368,yes,no
1793,no,188,yes,no
1794,no,61,yes,no
1795,no,2160,yes,yes
1796,no,658,yes,no
1797,no,0,yes,no
1798,no,196,yes,no
1799,no,94,yes,no
1800,no,326,yes,no
1801,no,-395,yes,no
1802,no,9328,yes,no
1803,no,-522,yes,yes
1804,no,1286,yes,no
1805,no,710,yes,yes
1806,yes,3,no,no
1807,no,0,yes,no
1808,no,141,yes,no
1809,no,53,yes,yes
1810,no,415,yes,yes
1811,no,0,yes,no
1812,no,1979,yes,yes
1813,no,0,yes,no
1814,no,7506,yes,no
1815,no,752,yes,no
1816,no,99,yes,no
1817,no,266,yes,no
1818,no,27,yes,no
1819,no,524,yes,no
1820,no,5990,yes,no
1821,no,3935,yes,no
1822,no,991,yes,no
1823,no,59,yes,yes
1824,no,1598,yes,yes
1825,no,0,yes,no
1826,no,802,yes,no
1827,no,2465,yes,yes
1828,no,114,yes,no
1829,no,1461,yes,no
1830,no,475,yes,no
1831,no,4,yes,no
1832,no,1618,yes,yes
1833,no,-271,yes,no
1834,no,2166,yes,yes
1835,no,4031,yes,no
1836,no,5024,yes,yes
1837,no,-1944,yes,no
1838,no,3025,no,no
1839,no,2090,yes,no
1840,no,0,yes,no
1841,no,1429,yes,no
1842,no,0,yes,no
1843,no,311,yes,no
1844,no,66,yes,no
1845,no,2146,yes,no
1846,no,356,yes,no
1847,no,62,yes,no
1848,yes,-106,yes,yes
1849,no,608,yes,yes
1850,no,291,yes,no
1851,no,-184,yes,no
1852,no,2345,yes,no
1853,no,4,yes,no
1854,no,6005,yes,no
1855,no,333,yes,no
1856,no,3041,yes,no
1857,no,4,yes,no
1858,no,603,yes,yes
1859,no,0,yes,no
1860,no,830,yes,yes
1861,no,962,yes,no
1862,no,185,yes,no
1863,no,-9,yes,yes
1864,no,891,no,no
1865,no,148,yes,yes
1866,no,1374,no,yes
1867,no,-556,yes,yes
1868,no,1612,yes,no
1869,no,0,yes,no
1870,no,-109,yes,yes
1871,no,580,yes,no
1872,no,4500,yes,no
1873,no,-192,yes,no
1874,no,-438,no,no
1875,no,-701,yes,no
1876,no,1400,yes,no
1877,no,5293,yes,no
1878,no,785,yes,no
1879,no,373,yes,no
1880,no,763,yes,no
1881,no,1236,yes,no
1882,no,-811,yes,no
1883,no,7279,yes,no
1884,no,479,yes,no
1885,no,199,yes,no
1886,no,1808,yes,no
1887,no,2,yes,yes
1888,no,-106,yes,yes
1889,no,670,yes,no
1890,no,-361,yes,no
1891,no,159,yes,yes
1892,no,151,yes,no
1893,no,518,yes,no
1894,no,5073,yes,no
1895,no,607,yes,no
1896,no,-308,yes,no
1897,no,367,yes,no
1898,no,855,yes,no
1899,no,1240,yes,no
1900,no,663,yes,yes
1901,no,895,yes,no
1902,no,804,yes,no
1903,no,-407,yes,yes
1904,no,802,yes,yes
1905,no,912,yes,no
1906,no,355,yes,no
1907,no,3,yes,yes
1908,no,0,yes,no
1909,no,1836,yes,no
1910,no,1425,yes,no
1911,no,963,yes,no
1912,no,145,yes,no
1913,no,634,no,yes
1914,no,87,yes,no
1915,no,-522,yes,no
1916,no,319,yes,no
1917,no,0,yes,no
1918,no,478,yes,no
1919,no,-276,yes,no
1920,no,4227,yes,no
1921,no,2785,yes,no
1922,no,1401,no,no
1923,no,0,yes,no
1924,no,1852,yes,no
1925,no,462,yes,no
1926,no,800,yes,no
1927,no,221,yes,no
1928,no,1089,yes,no
1929,no,451,yes,no
1930,no,496,yes,no
1931,no,1080,yes,yes
1932,no,1064,yes,no
1933,no,297,yes,no
1934,no,3,yes,no
1935,no,76,yes,no
1936,no,398,yes,no
1937,no,83,yes,no
1938,no,879,yes,no
1939,no,210,yes,no
1940,no,-276,yes,yes
1941,no,863,yes,no
1942,no,228,yes,no
1943,no,1396,yes,no
1944,no,-19,yes,no
1945,no,2253,yes,no
1946,no,0,yes,yes
1947,no,265,yes,no
1948,no,-54,yes,yes
1949,no,3821,yes,no
1950,no,0,yes,no
1951,no,-7,yes,no
1952,no,830,yes,no
1953,no,0,yes,yes
1954,no,4406,yes,no
1955,no,437,yes,no
1956,no,54,yes,no
1957,no,-454,yes,no
1958,no,1006,yes,no
1959,no,2999,yes,no
1960,no,85,yes,no
1961,no,17924,yes,no
1962,no,8180,no,no
1963,no,2431,yes,no
1964,no,341,yes,no
1965,no,4963,yes,no
1966,no,8781,yes,no
1967,no,-504,yes,yes
1968,no,1738,yes,no
1969,no,214,yes,yes
1970,no,684,yes,no
1971,no,580,yes,no
1972,no,273,yes,no
1973,no,811,yes,no
1974,no,0,yes,yes
1975,no,1354,yes,no
1976,no,-254,yes,no
1977,no,-449,yes,no
1978,no,7863,yes,no
1979,no,336,yes,no
1980,no,1049,yes,no
1981,no,6089,yes,no
1982,no,-42,yes,no
1983,no,953,yes,no
1984,no,315,yes,yes
1985,no,5845,no,no
1986,no,378,yes,no
1987,no,765,yes,no
1988,no,5795,yes,no
1989,no,315,yes,no
1990,no,916,yes,no
1991,no,124,yes,no
1992,no,207,yes,no
1993,no,422,yes,no
1994,no,125,yes,no
1995,no,2,yes,no
1996,no,7066,yes,no
1997,no,146,yes,yes
1998,no,496,yes,no
1999,no,-40,yes,no
2000,no,140,yes,no
2001,no,77,yes,no
2002,no,22,yes,no
2003,no,-51,yes,no
2004,no,26,yes,yes
2005,no,154,yes,no
2006,no,534,no,no
2007,no,1265,yes,no
2008,no,-466,yes,no
2009,no,38,yes,no
2010,no,703,yes,no
2011,no,685,yes,no
2012,no,780,yes,no
2013,no,-67,yes,no
2014,no,1085,yes,yes
2015,no,29,yes,no
2016,no,560,no,no
2017,no,22,yes,no
2018,no,6567,yes,no
2019,no,2139,yes,no
2020,no,582,yes,no
2021,no,194,yes,yes
2022,no,353,yes,no
2023,no,341,yes,no
2024,yes,-172,yes,no
2025,no,-639,yes,no
2026,no,864,yes,no
2027,no,134,yes,yes
2028,no,50,no,no
2029,no,507,yes,no
2030,no,480,yes,no
2031,no,-22,yes,no
2032,no,878,yes,no
2033,no,2574,yes,no
2034,no,2734,yes,no
2035,no,241,yes,no
2036,no,129,yes,no
2037,no,41,yes,no
2038,no,3387,yes,no
2039,no,148,yes,no
2040,no,249,yes,no
2041,no,5774,yes,no
2042,no,0,yes,no
2043,no,1841,yes,no
2044,no,2120,yes,no
2045,no,297,yes,no
2046,no,89,yes,no
2047,no,827,yes,no
2048,no,205,yes,yes
2049,no,3743,yes,no
2050,no,117,yes,no
2051,no,-493,yes,no
2052,no,62,yes,no
2053,no,2040,yes,no
2054,no,344,yes,no
2055,no,230,yes,no
2056,no,1277,yes,no
2057,no,104,yes,no
2058,no,706,yes,no
2059,no,174,yes,yes
2060,no,239,yes,no
2061,no,513,yes,yes
2062,no,7290,yes,no
2063,no,5909,yes,no
2064,no,-195,yes,no
2065,no,3917,yes,no
2066,no,352,yes,yes
2067,no,615,yes,no
2068,no,0,no,no
2069,no,217,yes,no
2070,no,1015,yes,no
2071,no,409,yes,no
2072,no,1119,yes,no
2073,no,12198,yes,no
2074,no,235,yes,no
2075,no,170,yes,no
2076,no,-357,yes,yes
2077,no,2145,yes,no
2078,no,-454,yes,yes
2079,no,-887,yes,no
2080,no,292,yes,yes
2081,no,139,yes,yes
2082,no,2684,yes,no
2083,no,-1,yes,no
2084,no,1387,yes,no
2085,no,-522,yes,yes
2086,no,-242,yes,no
2087,no,719,yes,no
2088,no,0,yes,yes
2089,no,497,yes,no
2090,no,76,yes,no
2091,no,397,yes,yes
2092,no,3723,no,no
2093,no,1625,no,no
2094,no,106,no,no
2095,no,1543,yes,no
2096,no,2239,no,no
2097,no,1977,yes,no
2098,no,0,yes,no
2099,no,2145,no,no
2100,no,116,no,no
2101,no,620,no,no
2102,no,307,no,no
2103,no,7702,no,no
2104,no,3733,yes,no
2105,no,3993,no,no
2106,no,428,no,no
2107,no,5310,yes,no
2108,no,2509,no,no
2109,no,255,no,no
2110,no,616,yes,no
2111,no,733,yes,no
2112,no,439,no,yes
2113,no,590,no,no
2114,no,567,no,no
2115,no,689,no,no
2116,no,386,no,no
2117,no,0,yes,no
2118,no,957,no,no
2119,no,312,no,no
2120,no,167,no,yes
2121,no,13094,no,no
2122,no,5086,no,no
2123,no,707,yes,no
2124,no,466,yes,yes
2125,no,152,yes,no
2126,no,1612,no,no
2127,no,911,yes,yes
2128,no,27,yes,no
2129,no,6,no,no
2130,no,253,no,no
2131,no,705,yes,no
2132,no,109,yes,yes
2133,no,23878,no,no
2134,no,3399,no,no
2135,no,79,no,no
2136,no,243,no,no
2137,no,138,no,no
2138,no,1317,no,no
2139,no,2714,no,no
2140,no,17964,yes,no
2141,no,846,no,no
2142,no,326,no,no
2143,no,100,no,no
2144,no,304,no,no
2145,no,39,no,no
2146,no,312,no,no
2147,no,906,no,no
2148,no,524,no,no
2149,no,1081,no,no
2150,no,983,yes,no
2151,no,2232,no,no
2152,no,1967,no,no
2153,no,1406,yes,no
2154,no,157,no,no
2155,no,0,yes,no
2156,no,2509,no,no
2157,no,1368,no,no
2158,no,3076,no,no
2159,no,7818,no,no
2160,no,4118,no,no
2161,no,760,yes,no
2162,no,277,no,no
2163,no,253,no,no
2164,no,602,no,no
2165,no,473,no,no
2166,no,1167,yes,yes
2167,no,343,no,no
2168,no,1808,yes,no
2169,no,1199,no,no
2170,no,70,no,no
2171,no,1723,no,no
2172,no,1323,no,no
2173,no,2552,no,no
2174,no,2613,no,no
2175,no,0,no,no
2176,no,938,no,no
2177,no,284,no,no
2178,no,1059,no,yes
2179,no,1684,no,yes
2180,no,534,no,no
2181,no,293,no,no
2182,no,262,no,no
2183,no,0,no,no
2184,no,2367,no,no
2185,no,31,no,no
2186,no,3842,no,no
2187,no,3343,no,no
2188,no,804,no,no
2189,no,1011,no,no
2190,no,-528,yes,yes
2191,no,1840,no,no
2192,no,1451,no,no
2193,no,2351,no,no
2194,no,1623,no,no
2195,no,597,no,no
2196,no,611,no,no
2197,no,313,no,yes
2198,no,1954,no,no
2199,no,307,yes,no
2200,no,7968,no,no
2201,no,2160,no,no
2202,no,1005,yes,no
2203,no,1988,no,no
2204,no,1117,no,no
2205,no,3370,no,no
2206,no,109,no,no
2207,no,1376,yes,no
2208,no,523,yes,no
2209,no,15161,no,no
2210,no,653,no,no
2211,no,64,no,no
2212,no,1165,no,no
2213,no,7019,yes,no
2214,no,1568,yes,no
2215,no,3109,no,no
2216,no,4987,no,no
2217,no,189,no,no
2218,no,2467,no,no
2219,no,5887,no,no
2220,no,1354,no,no
2221,no,23,yes,no
2222,no,0,no,no
2223,no,978,no,no
2224,no,294,no,no
2225,no,409,no,no
2226,no,261,yes,yes
2227,no,27624,no,no
2228,no,3846,no,no
2229,no,2913,no,no
2230,no,2240,no,no
2231,no,5,no,no
2232,no,150,no,no
2233,no,882,no,no
2234,no,366,no,no
2235,no,1189,no,no
2236,no,204,yes,no
2237,no,637,yes,no
2238,no,2383,no,no
2239,no,1231,yes,no
2240,no,3340,no,no
2241,no,200,no,no
2242,no,48,no,no
2243,no,2786,no,no
2244,no,5313,no,no
2245,no,201,no,no
2246,no,389,no,no
2247,no,3917,no,no
2248,no,889,yes,no
2249,no,481,yes,no
2250,no,810,no,no
2251,no,52,yes,no
2252,no,108,yes,yes
2253,no,684,no,no
2254,no,2071,no,no
2255,no,339,no,no
2256,no,572,no,no
2257,no,1779,no,no
2258,no,132,no,no
2259,no,22086,no,no
2260,no,0,yes,yes
2261,no,205,no,no
2262,no,317,yes,no
2263,no,4945,no,no
2264,no,419,yes,no
2265,no,1130,no,no
2266,no,1662,no,no
2267,no,1871,no,no
2268,no,1190,yes,no
2269,no,563,no,yes
2270,no,6,no,no
2271,no,594,no,no
2272,no,617,no,no
2273,no,538,no,no
2274,no,303,no,no
2275,no,985,yes,no
2276,no,897,no,no
2277,no,171,no,no
2278,no,1633,no,no
2279,no,1085,no,no
2280,no,1980,no,no
2281,no,1933,no,no
2282,no,1841,no,no
2283,no,42,yes,no
2284,no,794,no,no
2285,no,905,no,no
2286,no,8295,no,no
2287,no,0,no,no
2288,no,874,yes,no
2289,no,4321,no,no
2290,no,0,yes,no
2291,no,745,no,no
2292,no,924,no,no
2293,no,216,no,no
2294,no,1159,no,no
2295,no,3290,no,no
2296,no,582,yes,no
2297,no,380,no,yes
2298,no,682,no,no
2299,no,92,yes,no
2300,no,66,no,no
2301,no,252,no,no
2302,no,6574,no,no
2303,no,2094,no,no
2304,no,294,yes,no
2305,no,1177,no,no
2306,no,8866,no,no
2307,no,3407,no,no
2308,no,5205,no,no
2309,no,3630,no,no
2310,no,12,no,no
2311,no,544,no,no
2312,no,10346,no,no
2313,no,1612,no,no
2314,no,718,yes,no
2315,no,3547,no,no
2316,no,914,no,no
2317,no,1306,no,no
2318,no,259,no,no
2319,no,-1206,yes,no
2320,no,372,no,no
2321,no,3518,no,no
